,bike_id,bus,order,id,name,경도,위도
1353,,N62,98,5228,서울화양초등학교,127.072222,37.543765
1200,[3534],N61,128,5229,건대입구역사거리.건대병원,127.070908,37.540974
1354,[3534],N62,99,5229,건대입구역사거리.건대병원,127.070908,37.540974
667,[3534],N32,24,5230,건대입구역1번출구,127.068167,37.540896
1201,[3534],N61,129,5230,건대입구역1번출구,127.068167,37.540896
1355,[3534],N62,100,5230,건대입구역1번출구,127.068167,37.540896
1129,"[3534,3569]",N61,57,5232,건대입구역사거리.건대병원,127.071264,37.540981
1321,"[3534,3569]",N62,66,5232,건대입구역사거리.건대병원,127.071264,37.540981
1130,"[500,3581,3860]",N61,58,5234,어린이대공원역.화양천주교회,127.073588,37.545904
1322,"[500,3581,3860]",N62,67,5234,어린이대공원역.화양천주교회,127.073588,37.545904
1197,"[571,3524,3529]",N61,125,5251,어린이대공원앞.세종대학교,127.07544,37.549752
1351,"[571,3524,3529]",N62,96,5251,어린이대공원앞.세종대학교,127.07544,37.549752
1196,[3573],N61,124,5252,능동교회앞,127.076993,37.552874
1350,[3573],N62,95,5252,능동교회앞,127.076993,37.552874
1195,"[540,3500,3518]",N61,123,5253,능동사거리.군자역,127.07882,37.556322
1349,"[540,3500,3518]",N62,94,5253,능동사거리.군자역,127.07882,37.556322
1347,[3517],N62,92,5268,중곡동성당,127.082525,37.562964
1346,[3502],N62,91,5269,종합의료복합단지,127.083395,37.564527
1345,[3502],N62,90,5270,중곡역.국립정신건강센터,127.084325,37.566229
1344,[3510],N62,89,5271,용곡삼거리,127.0856,37.568578
577,,N30,29,6001,답십리역사거리,127.05506,37.565187
576,,N30,28,6002,청년회의소,127.061284,37.561965
575,,N30,27,6003,장한평역,127.067287,37.561151
612,[669],N30,65,6004,신답초등학교.청계한신휴플러스,127.044292,37.571753
578,[669],N30,30,6005,신답초등학교.청계한신휴플러스,127.044728,37.571756
579,"[630,641]",N30,31,6006,동대문구청,127.038326,37.574058
580,[612],N30,32,6007,서울시동부병원,127.030954,37.573929
581,[605],N30,33,6008,신설동역.서울풍물시장,127.025718,37.574428
680,[605],N32,37,6008,신설동역.서울풍물시장,127.025718,37.574428
493,[650],N26,76,6009,중랑교,127.067704,37.5917
473,"[650,4117]",N26,56,6010,중랑교,127.066923,37.591366
494,"[670,4125]",N26,77,6011,삼육서울병원,127.060692,37.589652
472,[670],N26,55,6012,삼육서울병원,127.062068,37.589957
495,,N26,78,6013,시조사삼거리,127.056888,37.588707
30,[635],N13,30,6014,떡전교사거리.동대문노인복지관,127.052109,37.586498
496,[635],N26,79,6014,떡전교사거리.동대문노인복지관,127.052109,37.586498
32,"[633,677]",N13,32,6015,청량리역환승센타,127.045431,37.580403
498,"[633,677]",N26,81,6015,청량리역환승센타,127.045431,37.580403
469,"[633,677]",N26,52,6016,청량리역환승센타,127.046077,37.580251
611,"[630,641]",N30,64,6017,동대문구청,127.039989,37.573459
117,"[633,677]",N13,117,6019,청량리역환승센터,127.045702,37.580406
31,,N13,31,6021,청량리미주아파트.동대문세무서,127.048395,37.58278
497,,N26,80,6021,청량리미주아파트.동대문세무서,127.048395,37.58278
33,,N13,33,6022,청량리.청과물도매시장,127.040712,37.578782
499,,N26,82,6022,청량리.청과물도매시장,127.040712,37.578782
115,[660],N13,115,6023,제기동역.서울약령시,127.037624,37.578139
467,[660],N26,50,6023,제기동역.서울약령시,127.037624,37.578139
34,[659],N13,34,6024,제기동역.서울약령시,127.035334,37.578196
500,[659],N26,83,6024,제기동역.서울약령시,127.035334,37.578196
114,[614],N13,114,6025,용두동사거리,127.029988,37.577532
466,[614],N26,49,6025,용두동사거리,127.029988,37.577532
35,,N13,35,6026,용두동사거리.한국의류시험연구원,127.028388,37.577146
501,,N26,84,6026,용두동사거리.한국의류시험연구원,127.028388,37.577146
113,"[363,613,671]",N13,113,6027,신설동역,127.025045,37.57615
465,"[363,613,671]",N26,48,6027,신설동역,127.025045,37.57615
36,"[363,613,671]",N13,36,6028,신설동역,127.023843,37.575827
502,"[363,613,671]",N26,85,6028,신설동역,127.023843,37.575827
1632,"[363,613,671]",N72,54,6028,신설동역,127.023843,37.575827
681,,N32,38,6102,신설동역,127.025947,37.576245
1631,[614],N72,53,6103,용두동한국의류시험연구원,127.029114,37.577519
682,[614],N32,39,6104,용두로타리한국의류시험연구원,127.029482,37.577256
262,"[363,613,671]",N15,118,6107,신설동역1번출구,127.023317,37.57663
967,"[363,613,671]",N51,50,6107,신설동역1번출구,127.023317,37.57663
1627,"[363,613,671]",N72,49,6107,신설동역1번출구,127.023317,37.57663
118,,N13,118,6114,서울성심병원,127.050898,37.584607
470,,N26,53,6114,서울성심병원,127.050898,37.584607
471,,N26,54,6117,휘경동입구,127.055061,37.587692
28,[680],N13,28,6122,회기시장,127.056639,37.591203
120,[680],N13,120,6123,회기시장,127.056742,37.590966
27,[680],N13,27,6124,경희중고,127.057905,37.593091
121,[680],N13,121,6125,경희중고,127.058335,37.593347
26,[634],N13,26,6126,외대앞,127.059606,37.595628
122,[634],N13,122,6127,외대앞,127.059768,37.595481
25,,N13,25,6128,이문동우체국,127.061746,37.599388
123,,N13,123,6129,이문동교회,127.062128,37.600102
24,,N13,24,6130,의릉입구,127.061923,37.603876
124,,N13,124,6131,의릉입구,127.062176,37.603485
610,[641],N30,63,6161,용두역,127.037268,37.573977
609,[612],N30,62,6162,용두동신동아아파트,127.031792,37.57377
608,"[363,605,613]",N30,61,6163,동대문우체국.서울풍물시장,127.024565,37.57476
971,,N51,54,6175,고려대학교앞,127.034774,37.588147
970,"[673,674,1372,4414]",N51,53,6176,우신향병원,127.032293,37.585548
969,[1308],N51,52,6177,안암오거리,127.030004,37.582402
968,[1351],N51,51,6178,대광고등학교앞,127.025562,37.579778
1628,[1351],N72,50,6178,대광고등학교앞,127.025562,37.579778
1629,[1308],N72,51,6179,종암초등학교앞,127.029599,37.581619
1630,"[614,4110]",N72,52,6181,용두시장앞,127.030161,37.579035
683,,N32,40,6182,서울시동부병원,127.03043,37.575896
684,[612],N32,41,6184,동아제약앞,127.030442,37.572599
679,[612],N32,36,6185,동아제약앞,127.030731,37.572716
685,[4122],N32,42,6310,e편한세상청계센트럴포레아파트,127.030252,37.570682
29,,N13,29,6320,회기동현대아파트,127.054365,37.589058
119,,N13,119,6321,우산빌딩앞,127.054677,37.588882
116,,N13,116,6426,청량리수산시장,127.041895,37.578952
468,,N26,51,6426,청량리수산시장,127.041895,37.578952
490,"[1448,1458,1459,1478]",N26,73,7001,망우역.상봉터미널,127.091139,37.597828
476,"[1448,1478,4823]",N26,59,7002,망우역.상봉터미널,127.09035,37.597507
491,"[1449,1455,1474,4804]",N26,74,7003,상봉역.중랑우체국,127.083744,37.595959
475,"[1474,4804]",N26,58,7004,상봉역.중랑우체국,127.08286,37.595665
492,"[1403,1461,1462,1473]",N26,75,7005,중랑역.동부시장,127.076166,37.593983
474,"[1403,1461,1462,1473]",N26,57,7006,중랑역.동부시장,127.075097,37.593587
489,[4813],N26,72,7007,망우역.망우지구대,127.095566,37.598821
477,"[1405,4813]",N26,60,7008,망우역.망우지구대,127.094871,37.598558
488,,N26,71,7009,우림시장.망우사거리,127.099054,37.599629
478,[4813],N26,61,7010,우림시장.망우사거리,127.097916,37.5993
1179,"[1401,1471,4812]",N61,107,7101,극동늘푸른아파트,127.076404,37.614703
1149,"[1401,1471]",N61,77,7102,묵동자이.신도브래뉴아파트,127.076589,37.61527
1180,"[1407,1468,4812]",N61,108,7103,묵동삼거리.먹골역,127.07712,37.612557
1148,"[1401,4812]",N61,76,7104,먹골역.묵동자이아파트,127.077101,37.613594
1182,[1454],N61,110,7105,한국전력동부지사,127.078196,37.607132
1146,"[1454,1470]",N61,74,7106,한국전력동부지사,127.078828,37.606037
1183,"[1433,1464,1472]",N61,111,7107,지하철7호선중화역,127.079156,37.602649
1145,"[1433,1464,1472]",N61,73,7108,지하철7호선중화역,127.07945,37.602844
1184,"[1429,1442]",N61,112,7109,국민은행중화동지점,127.079862,37.598842
1144,"[1429,1442]",N61,72,7110,중화동한신아파트,127.080169,37.599076
1185,"[1446,4803]",N61,113,7111,상봉2동복합청사.도서관,127.079978,37.591891
1143,"[1446,4803]",N61,71,7112,상봉2동복합청사.도서관,127.08033,37.591835
1186,,N61,114,7113,면목2동주민센터,127.079859,37.589383
1142,[1446],N61,70,7114,중목초등학교,127.080217,37.589545
1187,[1440],N61,115,7115,면목2동,127.079768,37.587297
1141,[1440],N61,69,7116,면목2동,127.08012,37.587479
1188,"[1437,1440]",N61,116,7117,면목5동주민센터,127.079665,37.585067
1140,[1440],N61,68,7118,장안시장,127.080031,37.585341
1190,"[1445,1480]",N61,118,7119,면목신우아파트,127.079441,37.580271
1138,"[1445,1480]",N61,66,7120,면목신우아파트,127.079812,37.580633
1191,[1444],N61,119,7121,면목119안전센터,127.079909,37.573522
1137,"[1444,1477]",N61,65,7122,경남아너스빌아파트앞,127.080155,37.57475
1136,"[553,1444]",N61,64,7123,늘푸른동아아파트,127.080357,37.572498
1336,,N62,81,7197,중화중학교,127.09405,37.583998
1337,,N62,82,7198,중화중학교.다문화가족지원센터,127.094165,37.584755
1335,[4811],N62,80,7199,면중초등학교,127.093463,37.581231
1338,,N62,83,7200,면중초등학교,127.093329,37.582269
1334,[4811],N62,79,7201,한양수자인사가정파크,127.092816,37.580015
1339,,N62,84,7203,면목동금호어울림아파트,127.091822,37.579302
1333,[1410],N62,78,7204,면목동금호어울림아파트,127.09064,37.57772
1340,[1410],N62,85,7205,면목동대원칸타빌아파트,127.090077,37.577572
1332,,N62,77,7206,용마폭포공원,127.088742,37.575692
1341,,N62,86,7207,용마폭포공원,127.088548,37.575927
1331,"[1426,1427,1463]",N62,76,7208,용마산역,127.086671,37.573382
1342,"[1426,1427,1463]",N62,87,7209,용마산역,127.086398,37.573506
1330,,N62,75,7210,용마산하늘채아파트,127.086307,37.571024
1343,,N62,88,7211,용마산하늘채아파트,127.08602,37.571258
481,,N26,64,7302,신내교회.신내데시앙아파트,127.101333,37.610541
485,,N26,68,7303,신내교회.신내데시앙아파트,127.101015,37.610538
486,[1436],N26,69,7304,신내초등학교,127.10075,37.606156
480,[1436],N26,63,7305,신내새한아파트앞,127.101049,37.605838
479,[1402],N26,62,7306,능산지하차도,127.100638,37.600947
487,,N26,70,7307,능산지하차도,127.100349,37.601082
482,"[1421,1467]",N26,65,7337,중랑공영차고지,127.102023,37.613645
484,"[1421,1467]",N26,67,7418,중랑공영차고지.신내역,127.10212,37.613762
1181,"[1454,1469]",N61,109,7425,먹골역,127.077855,37.608937
1147,"[1408,1469]",N61,75,7426,먹골역,127.078182,37.609364
1189,[1437],N61,117,7465,늘푸른근린공원,127.079641,37.583108
1139,"[1437,1480]",N61,67,7466,늘푸른근린공원,127.07985,37.582891
483,"[1421,1465]",N26,66,7550,중랑공영차고지.신내역,127.103628,37.613209
166,,N15,21,8001,월곡뉴타운,127.028209,37.606906
306,,N16,18,8001,월곡뉴타운,127.028209,37.606906
271,,N15,127,8002,월곡뉴타운,127.027405,37.605978
401,,N16,113,8002,월곡뉴타운,127.027405,37.605978
167,"[1318,1348,1367]",N15,22,8003,길음뉴타운,127.024168,37.603626
307,"[1318,1348,1367]",N16,19,8003,길음뉴타운,127.024168,37.603626
270,"[1318,1348,1367]",N15,126,8004,길음뉴타운,127.023686,37.603182
400,"[1318,1348,1367]",N16,112,8004,길음뉴타운,127.023686,37.603182
168,[1393],N15,23,8005,미아리고개.미아리예술극장,127.021709,37.598811
308,[1393],N16,20,8005,미아리고개.미아리예술극장,127.021709,37.598811
269,"[1392,1393]",N15,125,8006,미아리고개.미아리예술극장,127.021821,37.597921
399,"[1392,1393]",N16,111,8006,미아리고개.미아리예술극장,127.021821,37.597921
169,"[1384,1386]",N15,24,8007,돈암사거리.성신여대입구,127.018131,37.593743
309,"[1384,1386]",N16,21,8007,돈암사거리.성신여대입구,127.018131,37.593743
268,"[1384,1385,1386]",N15,124,8008,돈암사거리.성신여대입구,127.017839,37.593306
398,"[1384,1385,1386]",N16,110,8008,돈암사거리.성신여대입구,127.017839,37.593306
310,[1343],N16,22,8009,삼선교.한성대학교,127.009232,37.589853
397,"[1302,1306,1343]",N16,109,8010,삼선교.한성대학교.조소앙활동터,127.008374,37.589313
987,"[1359,1534]",N51,70,8105,북서울꿈의숲,127.045345,37.620317
988,"[1349,3711]",N51,71,8106,장월초등학교,127.048711,37.623466
975,[1319],N51,58,8128,KT월곡지사,127.033876,37.602483
1015,[1319],N51,98,8129,KT월곡지사,127.035189,37.602947
976,[1373],N51,59,8130,종암SK아파트,127.037493,37.602031
1014,[1373],N51,97,8131,성북구보건소,127.039292,37.602553
977,"[1323,1328,1380]",N51,60,8132,월곡역,127.041569,37.601611
1013,[1328],N51,96,8133,월곡역,127.042212,37.602911
978,[1328],N51,61,8134,동덕여대앞,127.042834,37.603003
979,"[1325,1326]",N51,62,8135,한국과학기술연구원입구,127.047416,37.60551
1012,"[1325,1326,1377]",N51,95,8136,상월곡역,127.046447,37.605489
980,[1327],N51,63,8137,월곡중학교,127.049787,37.606895
1011,"[1325,1326,1327]",N51,94,8138,월곡중학교,127.049149,37.606892
981,,N51,64,8139,새석관시장,127.053247,37.608633
1010,,N51,93,8140,새석관시장,127.052602,37.6087
128,"[1333,4408]",N13,128,8141,돌곶이역,127.058386,37.611319
1009,[4408],N51,92,8142,돌곶이역,127.056208,37.610586
19,"[1333,4408]",N13,19,8143,장위동동원베네스트.온누리병원,127.058963,37.612042
129,[1334],N13,129,8144,석관동주민센터,127.062051,37.61339
18,[1334],N13,18,8145,석관동주민센터,127.06158,37.613534
130,"[1332,1381,2909]",N13,130,8147,석계역,127.067255,37.615003
1016,[1319],N51,99,8150,종암사거리입구,127.033044,37.601433
974,,N51,57,8151,종암사거리입구,127.033788,37.601044
1017,[1320],N51,100,8152,종암동주민센터,127.034108,37.599415
973,[1320],N51,56,8153,종암동주민센터,127.034944,37.598189
1018,[1321],N51,101,8154,숭례초교,127.035681,37.594805
972,[1321],N51,55,8155,숭례초등학교,127.03617,37.594397
1019,,N51,102,8156,고대앞,127.034811,37.588564
1020,"[673,1372,4414]",N51,103,8157,우신향병원,127.03161,37.585136
1021,[1308],N51,104,8158,안암오거리,127.029005,37.582612
1022,"[672,1351]",N51,105,8159,대광초교,127.025028,37.579707
170,[1336],N15,25,8175,삼선동주민센터,127.014347,37.590611
267,[1336],N15,123,8176,삼선동주민센터,127.014715,37.590692
171,"[1305,1355]",N15,26,8177,성북구청.성북경찰서,127.017259,37.588243
266,"[1305,1337,1355]",N15,122,8178,성북구청.성북경찰서,127.01723,37.588605
172,"[1338,1362]",N15,27,8179,보문역,127.018921,37.585851
265,"[1362,1363]",N15,121,8180,보문역,127.019989,37.584489
173,[1363],N15,28,8181,보문동성당,127.020796,37.582396
264,[1363],N15,120,8182,보문동성당,127.021116,37.582399
174,,N15,29,8183,보문동주민센터,127.021863,37.580451
263,"[672,1351]",N15,119,8184,보문동주민센터,127.022486,37.579835
1004,"[1359,1534]",N51,87,8199,북서울꿈의숲,127.044942,37.61931
986,"[1359,1534]",N51,69,8200,북서울꿈의숲,127.045768,37.619031
1005,[4406],N51,88,8201,장곡초교앞,127.047582,37.617699
985,[4406],N51,68,8202,장곡초교앞,127.047942,37.617707
1006,[4406],N51,89,8203,하나은행장위동지점,127.050021,37.616211
984,[4406],N51,67,8204,하나은행장위동지점,127.050048,37.61643
1007,,N51,90,8205,장위동원천주유소,127.052768,37.614473
983,,N51,66,8206,장위동원천주유소,127.052974,37.614631
1008,,N51,91,8207,장위2동주민센터,127.055532,37.612092
20,[4408],N13,20,8209,돌곶이역,127.057558,37.610205
982,[4408],N51,65,8210,돌곶이역,127.05636,37.611729
21,,N13,21,8211,석관시장,127.05907,37.60869
127,[1333],N13,127,8212,석관시장,127.059236,37.608816
22,[1390],N13,22,8213,석관동새마을금고,127.060227,37.607572
126,[1390],N13,126,8214,석관동새마을금고,127.060938,37.607272
23,[1390],N13,23,8215,한국예술종합학교,127.061829,37.605647
125,[1390],N13,125,8216,한국예술종합학교,127.062102,37.605537
159,,N15,14,9001,수유3동우체국,127.029043,37.641242
299,,N16,11,9001,수유3동우체국,127.029043,37.641242
277,,N15,133,9002,수유3동우체국,127.028665,37.640674
407,,N16,119,9002,수유3동우체국,127.028665,37.640674
161,"[1535,1565]",N15,16,9003,수유역,127.024117,37.636659
301,"[1535,1565]",N16,13,9003,수유역,127.024117,37.636659
276,[1569],N15,132,9004,수유역.강북구청,127.025232,37.637489
406,[1569],N16,118,9004,수유역.강북구청,127.025232,37.637489
162,[1529],N15,17,9005,수유시장.성신여대미아캠퍼스앞,127.024172,37.631226
302,[1529],N16,14,9005,수유시장.성신여대미아캠퍼스앞,127.024172,37.631226
275,[1529],N15,131,9006,수유시장.성신여대미아캠퍼스앞,127.024572,37.630531
405,[1529],N16,117,9006,수유시장.성신여대미아캠퍼스앞,127.024572,37.630531
163,[1501],N15,18,9007,미아역.신일중고,127.026649,37.62487
303,[1501],N16,15,9007,미아역.신일중고,127.026649,37.62487
274,,N15,130,9008,미아역.신일중고,127.027135,37.62411
404,,N16,116,9008,미아역.신일중고,127.027135,37.62411
164,[1560],N15,19,9009,도봉세무서.성북시장,127.028719,37.619714
304,[1560],N16,16,9009,도봉세무서.성북시장,127.028719,37.619714
273,[1560],N15,129,9010,도봉세무서.성북시장,127.029248,37.618837
403,[1560],N16,115,9010,도봉세무서.성북시장,127.029248,37.618837
165,"[1531,1546]",N15,20,9011,미아사거리역,127.029933,37.613762
305,"[1531,1546]",N16,17,9011,미아사거리역,127.029933,37.613762
272,[1531],N15,128,9012,미아사거리역,127.030213,37.612894
402,[1531],N16,114,9012,미아사거리역,127.030213,37.612894
160,"[1503,1513,1552,1569]",N15,15,9013,수유(강북구청)역,127.0261,37.638477
300,"[1503,1513,1552,1569]",N16,12,9013,수유(강북구청)역,127.0261,37.638477
145,[1537],N15,0,9104,우이동성원아파트,127.013357,37.662045
1003,[3711],N51,86,9186,오현초등학교,127.047984,37.623413
146,"[1537,1572]",N15,1,9286,우이동도선사입구,127.01273,37.663105
289,"[1703,1730]",N16,1,10001,도봉산역,127.045431,37.689195
417,"[1703,1730]",N16,129,10002,도봉산역,127.045813,37.688568
290,[1729],N16,2,10003,도봉한신아파트,127.045946,37.684052
416,[1729],N16,128,10004,도봉한신아파트,127.046067,37.682672
291,"[1728,1735]",N16,3,10005,서울북부지방법원.검찰청.도봉역성황당,127.044921,37.677775
415,[1728],N16,127,10006,서울북부지방법원.검찰청.도봉역성황당,127.045103,37.677262
292,[1719],N16,4,10007,신도봉사거리,127.044147,37.673289
414,[1719],N16,126,10008,신도봉사거리,127.044333,37.67275
294,"[1706,1732,1744,1746]",N16,6,10009,도봉소방서.방학남부역,127.042981,37.666333
412,"[1706,1744,1746]",N16,124,10010,도봉소방서.방학남부역,127.043051,37.665677
155,,N15,10,10011,도봉보건소,127.040762,37.658936
295,,N16,7,10011,도봉보건소,127.040762,37.658936
281,[1708],N15,137,10012,도봉보건소.북한산아이파크아파트,127.040517,37.658205
411,[1708],N16,123,10012,도봉보건소.북한산아이파크아파트,127.040517,37.658205
156,[1707],N15,11,10013,도봉구민회관.도봉문화원,127.038174,37.65456
296,[1707],N16,8,10013,도봉구민회관.도봉문화원,127.038174,37.65456
280,[1707],N15,136,10014,도봉구민회관.도봉문화원,127.037977,37.653968
410,[1707],N16,122,10014,도봉구민회관.도봉문화원,127.037977,37.653968
157,"[1709,1765]",N15,12,10015,쌍문역,127.034769,37.648817
297,"[1709,1765]",N16,9,10015,쌍문역,127.034769,37.648817
279,[1754],N15,135,10016,쌍문역,127.03446,37.648071
409,[1754],N16,121,10016,쌍문역,127.03446,37.648071
158,"[1741,1754]",N15,13,10017,우이1교앞,127.032652,37.645293
298,"[1741,1754]",N16,10,10017,우이1교앞,127.032652,37.645293
278,[1741],N15,134,10018,우이1교앞,127.03242,37.644652
408,[1741],N16,120,10018,우이1교앞,127.03242,37.644652
293,[1748],N16,5,10019,신도봉시장.도봉구청.방학북부역,127.043577,37.669999
413,"[1732,1748]",N16,125,10020,신도봉시장.도봉구청.방학북부역,127.043757,37.669197
148,,N15,3,10184,연산군.정의공주묘,127.022975,37.661886
287,,N15,143,10185,연산군정의공주묘,127.023145,37.662002
149,"[1723,1768,4075]",N15,4,10186,방학동신동아타워,127.028111,37.66168
286,"[1723,1768,4075]",N15,142,10187,방학동신동아타워,127.028692,37.662028
150,[1767],N15,5,10189,방학동신동아아파트,127.031383,37.661983
285,[1767],N15,141,10190,방학동신동아아파트,127.03202,37.662362
151,[1767],N15,6,10191,국민은행방학지점,127.034334,37.662332
284,[1767],N15,140,10192,국민은행방학지점,127.034113,37.662595
152,,N15,7,10193,신한은행방학동지점,127.037002,37.662655
283,,N15,139,10194,신한은행방학동지점,127.036807,37.662933
153,"[1733,4062]",N15,8,10195,방학사거리,127.040497,37.662672
282,"[1733,4062]",N15,138,10196,방학사거리,127.040581,37.662935
154,"[1733,4062]",N15,9,10304,정병원,127.04192,37.661947
288,[1703],N16,0,10340,도봉산역광역환승센터,127.044352,37.689948
418,[1703],N16,130,10341,도봉산역광역환승센터,127.044267,37.690177
147,,N15,2,10342,한국사회봉사회,127.014759,37.661814
132,[2910],N13,132,11101,공릉시장,127.074178,37.622741
1151,[2910],N61,79,11101,공릉시장,127.074178,37.622741
12,[2910],N13,12,11102,공릉시장,127.073621,37.623116
1177,[2910],N61,105,11102,공릉시장,127.073621,37.623116
131,"[1606,1684]",N13,131,11103,태릉입구역4번출구,127.0752,37.619589
1150,"[1606,1684]",N61,78,11103,태릉입구역4번출구,127.0752,37.619589
13,"[1606,1684]",N13,13,11104,태릉입구역3번출구,127.074841,37.619425
1178,"[1606,1684]",N61,106,11104,태릉입구역3번출구,127.074841,37.619425
14,"[1606,1643,1684]",N13,14,11105,태릉입구역,127.074534,37.617431
134,,N13,134,11159,서울과학기술대입구,127.071801,37.628474
1153,,N61,81,11159,서울과학기술대입구,127.071801,37.628474
10,,N13,10,11160,서울과학기술대입구,127.071466,37.628291
1175,,N61,103,11160,서울과학기술대입구,127.071466,37.628291
133,"[1608,4041]",N13,133,11161,공릉역1번출구,127.072786,37.626579
1152,"[1608,4041]",N61,80,11161,공릉역1번출구,127.072786,37.626579
11,[1608],N13,11,11162,공릉역4번출구,127.072276,37.62675
1176,[1608],N61,104,11162,공릉역4번출구,127.072276,37.62675
143,[1686],N13,143,11183,상계주공7단지,127.059114,37.660367
1162,[1686],N61,90,11183,상계주공7단지,127.059114,37.660367
142,[1690],N13,142,11185,도봉면허시험장,127.059966,37.657447
1161,[1690],N61,89,11185,도봉면허시험장,127.059966,37.657447
1163,"[1686,4019]",N61,91,11187,상계주공7단지,127.059816,37.660905
144,,N13,144,11188,상계주공7단지.광림교회앞,127.062782,37.660497
1164,,N61,92,11188,상계주공7단지.광림교회앞,127.062782,37.660497
0,[1691],N13,0,11193,온곡중학교노원정보도서관,127.064393,37.659201
1165,[1691],N61,93,11193,온곡중학교노원정보도서관,127.064393,37.659201
1,[4003],N13,1,11208,상계초등학교,127.065774,37.657587
1166,[4003],N61,94,11208,상계초등학교,127.065774,37.657587
2,"[1637,1653]",N13,2,11210,노원역9번출구,127.061986,37.656087
1167,"[1637,1653]",N61,95,11210,노원역9번출구,127.061986,37.656087
3,,N13,3,11244,상계주공3단지,127.060908,37.652096
1168,,N61,96,11244,상계주공3단지,127.060908,37.652096
4,[1636],N13,4,11245,상계주공2단지,127.06162,37.649637
1169,[1636],N61,97,11245,상계주공2단지,127.06162,37.649637
5,[1668],N13,5,11246,상계주공1단지,127.06283,37.647128
1170,[1668],N61,98,11246,상계주공1단지,127.06283,37.647128
141,[1673],N13,141,11255,상계주공6단지,127.061145,37.653184
1160,[1673],N61,88,11255,상계주공6단지,127.061145,37.653184
140,[1636],N13,140,11256,상계주공4단지,127.061765,37.650775
1159,[1636],N61,87,11256,상계주공4단지,127.061765,37.650775
139,"[1636,1678]",N13,139,11257,백병원,127.062882,37.648018
1158,"[1636,1678]",N61,86,11257,백병원,127.062882,37.648018
16,"[1381,2909]",N13,16,11284,석계역2번출구,127.066973,37.615274
1002,,N51,85,11310,월계주공108동앞롯데캐슬루나아파트,127.052593,37.626189
1001,"[1671,1675,4011]",N51,84,11311,인덕대학,127.055274,37.627984
15,[2909],N13,15,11312,한진한화그랑빌아파트,127.069232,37.615805
989,[1349],N51,72,11337,롯데캐슬루나아파트,127.051436,37.625155
990,[4011],N51,73,11338,인덕대앞,127.057513,37.629038
1000,[1605],N51,83,11339,월계보건지소,127.061724,37.632048
991,[1605],N51,74,11340,월계보건지소,127.061687,37.631583
6,"[1669,2921]",N13,6,11366,중계역,127.064435,37.643864
1171,"[1669,2921]",N61,99,11366,중계역,127.064435,37.643864
7,"[1650,2919,4036]",N13,7,11367,노원구민의전당,127.066418,37.639391
1172,"[1650,2919,4036]",N61,100,11367,노원구민의전당,127.066418,37.639391
138,[1669],N13,138,11373,중계역,127.065326,37.642974
1157,[1669],N61,85,11373,중계역,127.065326,37.642974
137,"[1650,2919]",N13,137,11374,서울시립북서울미술관,127.066392,37.640586
1156,"[1650,2919]",N61,84,11374,서울시립북서울미술관,127.066392,37.640586
996,,N51,79,11387,노원평생학습관,127.068935,37.639343
136,"[1616,4007,4036]",N13,136,11416,하계역,127.068213,37.636572
1155,"[1616,4007,4036]",N61,83,11416,하계역,127.068213,37.636572
135,[1616],N13,135,11417,하계미성아파트,127.068966,37.634849
1154,[1616],N61,82,11417,하계미성아파트,127.068966,37.634849
994,"[1616,4007]",N51,77,11425,하계미성아파트.을지병원,127.069433,37.636585
995,[4007],N51,78,11428,한성여객종점,127.070056,37.63813
8,"[1616,4007,4036]",N13,8,11447,하계역,127.067663,37.636667
997,"[1616,4007,4036]",N51,80,11447,하계역,127.067663,37.636667
1173,"[1616,4007,4036]",N61,101,11447,하계역,127.067663,37.636667
9,[1616],N13,9,11448,하계장미아파트,127.068804,37.634079
1174,[1616],N61,102,11448,하계장미아파트,127.068804,37.634079
999,,N51,82,11452,하계극동아파트,127.064722,37.633899
992,,N51,75,11453,하계시영아파트,127.065569,37.633984
998,[1616],N51,81,11454,하계우성아파트,127.066808,37.635251
993,[1616],N51,76,11455,하계장미아파트,127.066963,37.634928
17,"[1332,1381,1601]",N13,17,11481,석계역1번출구.B,127.065038,37.614716
860,[959],N37,53,12009,은평뉴타운10단지,126.915165,37.642948
1850,[959],N75,171,12009,은평뉴타운10단지,126.915165,37.642948
864,[959],N37,57,12010,은평뉴타운10단지,126.91373,37.643407
1682,[959],N75,1,12010,은평뉴타운10단지,126.91373,37.643407
858,"[921,993]",N37,50,12013,박석고개.신도고등학교,126.919374,37.629919
1848,"[921,993]",N75,168,12013,박석고개.신도고등학교,126.919374,37.629919
866,"[921,993]",N37,59,12014,박석고개.신도고등학교,126.919189,37.630865
1684,"[921,993]",N75,3,12014,박석고개.신도고등학교,126.919189,37.630865
857,[947],N37,49,12015,세명컴퓨터고등학교,126.919973,37.624215
1847,[947],N75,167,12015,세명컴퓨터고등학교,126.919973,37.624215
867,,N37,60,12016,세명컴퓨터고등학교,126.919996,37.625283
1685,,N75,4,12016,세명컴퓨터고등학교,126.919996,37.625283
856,"[922,927,949]",N37,48,12017,연신내역.연서시장,126.92184,37.61836
868,"[922,949,4671]",N37,61,12018,연신내역.연서시장,126.920934,37.619323
855,[964],N37,47,12019,동명여고.천주교불광동성당,126.925213,37.615482
869,[964],N37,62,12020,동명여고.천주교불광동성당,126.923925,37.616218
854,"[961,4653,4663]",N37,46,12021,불광역3.6호선,126.928755,37.611884
870,[4663],N37,63,12022,불광역3.6호선,126.928155,37.612447
