,bus,order,id,name,경도,위도
0,N13,0,11193,온곡중학교노원정보도서관,127.064393,37.659201
1,N13,1,11208,상계초등학교,127.065774,37.657587
2,N13,2,11210,노원역9번출구,127.061986,37.656087
3,N13,3,11244,상계주공3단지,127.060908,37.652096
4,N13,4,11245,상계주공2단지,127.06162,37.649637
5,N13,5,11246,상계주공1단지,127.06283,37.647128
6,N13,6,11366,중계역,127.064435,37.643864
7,N13,7,11367,노원구민의전당,127.066418,37.639391
8,N13,8,11447,하계역,127.067663,37.636667
9,N13,9,11448,하계장미아파트,127.068804,37.634079
10,N13,10,11160,서울과학기술대입구,127.071466,37.628291
11,N13,11,11162,공릉역4번출구,127.072276,37.62675
12,N13,12,11102,공릉시장,127.073621,37.623116
13,N13,13,11104,태릉입구역3번출구,127.074841,37.619425
14,N13,14,11105,태릉입구역,127.074534,37.617431
15,N13,15,11312,한진한화그랑빌아파트,127.069232,37.615805
16,N13,16,11284,석계역2번출구,127.066973,37.615274
17,N13,17,11481,석계역1번출구.B,127.065038,37.614716
18,N13,18,8145,석관동주민센터,127.06158,37.613534
19,N13,19,8143,장위동동원베네스트.온누리병원,127.058963,37.612042
20,N13,20,8209,돌곶이역,127.057558,37.610205
21,N13,21,8211,석관시장,127.05907,37.60869
22,N13,22,8213,석관동새마을금고,127.060227,37.607572
23,N13,23,8215,한국예술종합학교,127.061829,37.605647
24,N13,24,6130,의릉입구,127.061923,37.603876
25,N13,25,6128,이문동우체국,127.061746,37.599388
26,N13,26,6126,외대앞,127.059606,37.595628
27,N13,27,6124,경희중고,127.057905,37.593091
28,N13,28,6122,회기시장,127.056639,37.591203
29,N13,29,6320,회기동현대아파트,127.054365,37.589058
30,N13,30,6014,떡전교사거리.동대문노인복지관,127.052109,37.586498
31,N13,31,6021,청량리미주아파트.동대문세무서,127.048395,37.58278
32,N13,32,6015,청량리역환승센타,127.045431,37.580403
33,N13,33,6022,청량리.청과물도매시장,127.040712,37.578782
34,N13,34,6024,제기동역.서울약령시,127.035334,37.578196
35,N13,35,6026,용두동사거리.한국의류시험연구원,127.028388,37.577146
36,N13,36,6028,신설동역,127.023843,37.575827
37,N13,37,1044,동묘앞,127.019672,37.574243
38,N13,38,1037,동대문(흥인지문),127.012046,37.571953
39,N13,39,1288,종로중부새마을금고,127.006591,37.572417
40,N13,40,2173,동대문역사문화공원,127.008356,37.567354
41,N13,41,2170,광희동,127.00721,37.565053
42,N13,42,2204,장충동.동국대입구,127.005629,37.560666
43,N13,43,2202,장충체육관앞,127.007828,37.558002
44,N13,44,2223,약수역10번출구,127.009322,37.556256
45,N13,45,2195,약수역8번출구.신당사회복지관,127.009957,37.553865
46,N13,46,2198,송도병원앞,127.007398,37.550227
47,N13,47,2236,버티고개,127.006024,37.547804
48,N13,48,3158,장충단로입구,127.002202,37.545795
49,N13,49,3161,서울시중부기술교육원.블루스퀘어,127.003178,37.541175
50,N13,50,3165,순천향대학병원.한남오거리,127.005729,37.535491
51,N13,51,22015,신사역.푸른저축은행,127.019939,37.514489
52,N13,52,22013,논현역,127.023032,37.507226
53,N13,53,22011,지하철2호선강남역,127.025438,37.501817
54,N13,54,23287,강남역.역삼세무서,127.029148,37.498136
55,N13,55,23288,역삼역.포스코타워역삼,127.03379,37.499572
56,N13,56,23305,한서병원,127.038818,37.501137
57,N13,57,23306,한국자산신탁.센터필드,127.044247,37.502783
58,N13,58,23259,선릉역,127.050462,37.504761
59,N13,59,23260,포스코빌딩,127.054803,37.506043
60,N13,60,23251,한국무역센터.삼성역,127.061664,37.508107
61,N13,61,23473,강남경찰서.강남운전면허시험장,127.066009,37.509504
62,N13,62,24154,잠실종합운동장,127.072816,37.510419
63,N13,63,24157,종합운동장사거리,127.079555,37.511613
64,N13,64,24158,잠실새내역4번출구,127.084495,37.511407
65,N13,65,24145,잠실트리지움아파트앞,127.091202,37.511512
66,N13,66,24146,잠실역.롯데월드,127.098196,37.512412
67,N13,67,24004,석촌호수.한솔병원,127.105252,37.507105
68,N13,68,24006,석촌역,127.108454,37.503663
69,N13,69,24008,송파역,127.111233,37.500599
70,N13,70,24010,가락시장.가락시장역,127.116492,37.494739
71,N13,71,24012,문정로데오거리입구,127.120775,37.48901
72,N13,72,24014,문정법조단지.건영아파트,127.123873,37.48309
73,N13,73,24016,장지역.가든파이브,127.125472,37.479907
74,N13,74,24658,복정역환승주차장,127.128144,37.470728
75,N13,75,24503,복정역환승센터3번승강장,127.12759,37.46993
76,N13,76,24015,장지역.가든파이브,127.126124,37.479043
77,N13,77,24013,문정법조단지.건영아파트,127.124748,37.482125
78,N13,78,24011,문정로데오거리입구,127.121363,37.488365
79,N13,79,24009,가락시장.가락시장역,127.117161,37.494382
80,N13,80,24007,송파역,127.111838,37.500208
81,N13,81,24005,석촌역,127.108944,37.503408
82,N13,82,24003,석촌호수.한솔병원,127.105826,37.5068
83,N13,83,24138,잠실역.롯데월드,127.097946,37.512899
84,N13,84,24139,잠실5단지,127.093914,37.512213
85,N13,85,24141,잠실새내역.잠실2동주민센터,127.087281,37.511772
86,N13,86,24142,잠실엘스아파트앞,127.08339,37.511871
87,N13,87,24143,종합운동장사거리,127.079692,37.512009
88,N13,88,24144,잠실종합운동장,127.072073,37.511118
89,N13,89,23196,강남경찰서면허시험장,127.0658,37.509946
90,N13,90,23201,한국무역센터.삼성역,127.061701,37.508667
91,N13,91,23217,포스코건너편,127.055427,37.506683
92,N13,92,23218,선릉역,127.050205,37.505143
93,N13,93,23277,서울상록회관.한국기술센터,127.044057,37.503232
94,N13,94,23280,아가방빌딩.하나은행,127.038633,37.501541
95,N13,95,23283,역삼역,127.035079,37.500442
96,N13,96,23284,강남역12번출구,127.029839,37.498829
97,N13,97,22012,지하철2호선강남역,127.02637,37.500785
98,N13,98,22014,논현역,127.023728,37.506367
99,N13,99,22016,신사역,127.020607,37.512972
100,N13,100,3166,한남5거리,127.008338,37.532866
101,N13,101,3162,순천향대학병원,127.00573,37.536442
102,N13,102,3160,서울중부기술교육원.블루스퀘어,127.00354,37.541578
103,N13,103,2237,버티고개,127.005818,37.547498
104,N13,104,2197,송도병원앞,127.007719,37.550268
105,N13,105,2196,약수역7번출구.약수동주민센터,127.009298,37.552851
106,N13,106,2199,약수역1번출구,127.009687,37.556408
107,N13,107,2201,장충체육관앞,127.007784,37.558481
108,N13,108,2203,장충동.동국대입구,127.00591,37.560621
109,N13,109,2171,광희동,127.007958,37.564995
110,N13,110,2174,동대문역사문화공원,127.009023,37.567604
111,N13,111,1023,동대문역.흥인지문,127.013451,37.572302
112,N13,112,1041,동묘앞,127.018451,37.573726
113,N13,113,6027,신설동역,127.025045,37.57615
114,N13,114,6025,용두동사거리,127.029988,37.577532
115,N13,115,6023,제기동역.서울약령시,127.037624,37.578139
116,N13,116,6426,청량리수산시장,127.041895,37.578952
117,N13,117,6019,청량리역환승센터,127.045702,37.580406
118,N13,118,6114,서울성심병원,127.050898,37.584607
119,N13,119,6321,우산빌딩앞,127.054677,37.588882
120,N13,120,6123,회기시장,127.056742,37.590966
121,N13,121,6125,경희중고,127.058335,37.593347
122,N13,122,6127,외대앞,127.059768,37.595481
123,N13,123,6129,이문동교회,127.062128,37.600102
124,N13,124,6131,의릉입구,127.062176,37.603485
125,N13,125,8216,한국예술종합학교,127.062102,37.605537
126,N13,126,8214,석관동새마을금고,127.060938,37.607272
127,N13,127,8212,석관시장,127.059236,37.608816
128,N13,128,8141,돌곶이역,127.058386,37.611319
129,N13,129,8144,석관동주민센터,127.062051,37.61339
130,N13,130,8147,석계역,127.067255,37.615003
131,N13,131,11103,태릉입구역4번출구,127.0752,37.619589
132,N13,132,11101,공릉시장,127.074178,37.622741
133,N13,133,11161,공릉역1번출구,127.072786,37.626579
134,N13,134,11159,서울과학기술대입구,127.071801,37.628474
135,N13,135,11417,하계미성아파트,127.068966,37.634849
136,N13,136,11416,하계역,127.068213,37.636572
137,N13,137,11374,서울시립북서울미술관,127.066392,37.640586
138,N13,138,11373,중계역,127.065326,37.642974
139,N13,139,11257,백병원,127.062882,37.648018
140,N13,140,11256,상계주공4단지,127.061765,37.650775
141,N13,141,11255,상계주공6단지,127.061145,37.653184
